3543,,谁也改变不了的事实，如果没有政府补贴，日上亏损严重,None,日上集团,0
3544,国家核电欲与中电投重组 核电资产或借壳上市。上电有望注入大资产,国家核电欲与中电投重组 核电资产或借壳上市。上电有望注入大资产,None,上海电力,1
3545,就5字：盘小，好上路,就5字：盘小，好上路,None,美锦能源,1
3546,恭喜高抛的！！今日不能追进了！收盘上影线！谁买套谁！！,恭喜高抛的！[大笑][大笑][鼓掌]！今日不能追进了！收盘上影线！谁买套谁！！,None,万通地产,0
3547,及时获利了结，回避风险。,上面抛压这么大，应该是到头了！,None,西藏天路,0
3548,转发：我是一名离职的操盘手。：我是一名离职的操盘手。 据我所知主力也会关注股吧，而且有专门的公关在股吧里发帖，就是所谓的庄托。但是庄托并不像你们想的那样总是隐瞒主力意图。庄家并不关心股吧里散户的意见，因为那些都是看好的， 不看好的不会呆在股吧里。庄家比较注意的是股吧‘热度’。 如果股吧里大家都发帖，不管是唱空还是唱多，庄家知道有很多人在等着坐直升机。那么庄家就会无休无止的震荡，耐心地摊成本。这种行情对散户来说简直是煎熬。等到企图短线获利的散户忍受不住出局，大家不再关注这只股票，主力才会伺机拉起主升浪。其实在股吧里根本得不到有用的东西。大家多去分析一下公司的情况，分析一下技术图形要有用得多。我劝大家不要再这么热衷；发帖，回帖了。 去年五至七月份我在东钽、金钼、宝钛、稀土等金属股吧里我也跟大家说过，后来股吧里说话的人很少了，结果不久就大涨。当然我还没有愚蠢到认为东钽、金钼、宝钛、稀土大涨是我的功劳，但是少说话对大家都有好处。 作为一个散户，在分析、研究、资讯、资金上都不是庄家的对手，但庄家哪怕穿有铁布衫， 一样有不为人知的穴，庄家最怕什么呢？我说出来的答案一定会让你感到可笑———‘庄家最怕你不看他’！因为庄家深知你的贪婪与恐惧，庄家的阴谋通过操盘手传递给你，他让盘口别有洞天风起云涌，他让k线图青面獠牙天花乱坠，只要你睁开眼睛看， 你就会患得患失，你就会神魂颠倒，你就会惶惶不可终日……庄家就这样征服了你，因为他把这个交易市场当作戏院，将自己看成是卖座的大明星，而你心甘情愿做个忠实的观众，他就没天没地尽情表演。当你不看他的时候，当他没有观众的时候，当他对牛弹琴的时候，他真的好怕，因为他的钱是‘贷款’，他要付操盘手的工资，面对一个；不看，不闻，不问，不急的人，面对一个；无知，无欲，无畏，无惧的人，他的一切表演都是徒劳的，这就是庄家的穴，这样的股min就是庄家永远不可战胜的散户。 首先，我再次重申证券投资的一个重要原则：不要轻易暴露自己的仓位，不要谈论自己的成本，更不要暴露自己的想法，如果你认为是个好股，你就坚定持有并保持缄默，不要给主力充分了解你的机会，沉默是金！主力最怕的就是散户‘不看盘’‘散户不发表意见’，得不到任何信息的主力操作起来就是闭门造车，无从下手！ 我去年6-7月份在金属股股吧时我曾经说过同样的话，后来金属股冷清了许多， 没过多久，金属股开始拉升，当然这是各种因素促成的。我看目前论坛过于热，唧唧喳喳的人太多，试想一下，大家每天都在看，难道主力不看吗？主力了解了散户的想法，它会给散户抬轿吗？给主力充分了解你的机会，沉默是金！请各位切记!切记！ 从现在开始，谁也不要讨论太多此股的未来如何，愿意卖的就去卖，愿意买的就去买，亏了钱骂也没用，反之，愿意保留的，就别嫌涨的太慢，耐心等，从此不必在此发表任何意见，希望这里所有的股友们，都给在下一个面子，每天把此帖顶上一次，让新来的股友看到这股还可以大家沉默是金！如果大家选择建仓，那么你就悄悄的建仓；如果你想获利了结，那么你就悄悄把股票卖出。我是从别的股吧转的文章，勿喷！,来自一名离职操盘手的忠告,股东,生益科技,2
3549,技术上看，短中长期趋势向下，没有任何买入理由。唯有60日120日均线缠绕形成一定支持，也是技术流的最后心理防线。打穿则形成最后的洗盘，穿+磨之后等待定增结果，失败的可能性大些，换东家重组比较好。甘肃的三毛派神，壳质地不见得比皇台好，也八块多，况且现价距增发价格也不足10%，由此看股价下沉空间有限。软磨硬泡+对敲打压是盘中主力主要的做盘形式，等量减下来盘口变轻，对敲拉尾就会出现。总体看，输时间易，输钱难,技术上看皇台,None,皇台酒业,0
3550,升幅滞后，机会难得。,4.98满仓杀入,None,广州发展,1
3551,特斯拉，放开专利权，利空？,特斯拉，放开专利权，利空？,股东,江淮汽车,0
3552,散户接盘,泸深涨200点，果冻连基本的215都不到，小主力快抛光,None,国栋建设,0
3553,主力持续多日净流出，创业板已是昨日黄花，主板才是新的投资平台.,28日上午主力净流产200多万，下午有可能跌停！,股东,联创节能,0
3554,今日最高价 9.38元,14:00开始上攻,None,同方股份,1
3555,谢谢,钢银每日挂牌量在哪儿看,None,上海钢联,2
3556,懂了吧  这就是最近为什么不涨的原因,所以说即使要涨  庄家也会把8月4日散户手上的解禁股给弄到手才会开始拉升,股东,中国玻纤,0
3557,勇敢割肉出来看看这个勇敢割肉出来看看这个勇敢割肉出来看看这个,勇敢割肉出来看看这个,股东,深圳燃气,0
3558,"公告日期：2014-07-08证券代码：600176 股票名称：中国玻纤 编号：2014-026中国玻纤股份有限公司关于重大资产重组承诺方补偿股份赠送给其他股东实施进展情况的说明公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。中国玻纤股份有限公司（以下简称“中国玻纤”或“公司”）于2014年6月10日披露了《关于重大资产重组承诺方补偿股份赠送给其他股东实施进展情况公告》。根据相关承诺约定及股东大会表决结果，中国玻纤发行股份购买资产暨重大资产重组所涉及的相关承诺方，包括中国建材股份有限公司、振石控股集团有限公司、Pearl Success International Limited（珍成国际有限公司）、SurestFinance Limited（索瑞斯特财务有限公司）四家公司，需将其各自持有的16,641,457股、15,917,914股、26,771,038股、11,576,665股中国玻纤股票赠送给2013年度股东大会股权登记日（即2014年4月18日）登记在册的其他股东。鉴于本次股份赠送属于无先例事项，且上述被赠送股份有限售条件（股份限售期至2014年8月4日），预计至2014年8月，上述被赠送股份限售期满、解除限售条件后，可将股份赠送相关事宜办理完成。涉及到本次股份赠送的有关问题，投资者可通过以下方式和公司联系：联系电话：010-68139190传真：010-68139191特此公告。中国玻纤股份有限公司董事会2014年7月7日",散户们小心   不要被别有用心的人忽悠了   仔细看看,股东,中国玻纤,2
3559,麝因香重身先死，蚕为丝多命早亡，一剂养身平胃散，两锺和气二陈汤。,逆势上行显现牛股风范,None,冀东装备,2
3560,4月18日之前买的，但是现在卖了，还有送吗,4月18日收盘之前买的，但是现在卖了，还有送吗,None,中国玻纤,2
3561,彻底套牢！13.50元买入,彻底套牢！13.50元买入,股东,奥拓电子,0
3562,大盘涨了这么多，这样子,垃圾,None,动力源,0
3563,,估计主力这次真次真得要挖坑了,None,天业股份,0
3564,如题,如果大盘调整，北京城建将转跌！,None,北京城建,0
3565,持有000678的朋友要注意了，主力开始有动作了，我之前就说过主力有异动，看来主力有点蠢蠢欲动了，相信还会有打压，有震荡，但是只要是4.50元之下进货的就要耐心持有，会有不错的回报。大家看看周线，月线就应该明白了，所谓横有多长，竖有多高。还是看结果吧。,000678持有，必有回报,None,襄阳轴承,1
3566,(*__*) 嘻嘻……呱呱,换位,None,退市长油,2
3567,金山股份公告因本公司实际控制人中国华电集团公司正在筹划与本公司有关的重大事项，公司股票已于2014年7月21日披露了重大事项停牌公告。经论证，该重大事项涉及重大资产重组，公司拟进入重大资产重组程序。公司拟购买（1）华电能源收购的辽宁华电铁岭公司（以下简称“铁岭公司”）51%股权；（2）铁岭公司其他股东持有的49%股权。公司以及有关各方正在研究论证本次重大资产重组的具体实施方案，须向有关部门咨询论证，且须经有关部门批准，程序比较复杂，经向上海证券交易所申请，公司股票自2014年7月28日起继续停牌，公司股票自2014年7月28日起停牌不超过30日。最新主要指标：每股收益0.5139元  ！金山会停牌到华电能源涨到19.98元才复牌，信不信由你！,主力筹码太少，压盘吸筹不如向上通吃！,None,华电能源,1
3568,民营银行龙头002024早盘发力，下午继续拉伸，大爷看狗日的红豆股份拉升不,大爷早上手痒买了26100股，下午拉升？,None,红豆股份,2
3569,谢谢啊.....,"今天卖了江中，获利1.2元,总算松口气",None,江中药业,2
3570,大跌,周线变盘,None,平高电气,0
3571,银行加期货 居然做对了,银行加期货 居然做对了,None,美锦能源,2
3572,这下大善人无地自容。在院子里哭爹。两千点已是底，是底的话股价是高还是低自己把握。热门大涨幅大。热门小涨幅小。,这下大善人无地自容,None,S佳通,2
3573,418是我十多年炒股以来，持有最踏实的一只股。二市还能找出。以前还能找出 一只业绩优良向好，题材切合热点，还有10。12的底的股吗？之前作的股，不是有业绩没题材，就是有题材没业绩，就算二者都有的时候。股价早高高在上了。418 呢。二者都是杠杠的。而股价离底价不到百分之二十。这样的股。不知各位怎么作的，总之我说句大实话，我是炒股十看来。持有最踏实的一只股。现在唯一作的，就是笑看庄家折腾，呵呵。,说句大实话。,None,江淮汽车,1
3574,我做贡献，早盘开盘出了。散户不卖庄家不拉。全仓进民生，海通，东北。呵呵，利润可好了！,我做贡献，早盘开盘出了。散户不卖庄家不拉。全仓进民生，海通，东北。呵呵，利润可,None,亚星客车,1
3575,SB,垃圾半毛没有,None,银鸽投资,0
3576,难道，这是一个收获的季节？,难道，这是一个收割的季节？,,全柴动力,1
3577,[上海建超级智能电厂 多种清洁能源互补运行]:,[上海建超级智能电厂 多种清洁能源互补运行]:,None,上海电力,2
3578,山东威海文登：海水循环利用通过验收 将带动水产养殖业提质增效7月27日，记者从区海洋与渔业局获悉，文登区海水循环利用技术示范项目通过省专家组的验收，该技术将带动文登养殖业提质增效。文登区海水循环利用技术示范项目由区海洋与渔业局总体规划，文登骏马水产有限公司具体实施。该项目新建三级生物菌培养池、蛋白气浮池、脱气池等循环水处理设施，改造全封闭循环式养殖车间，购置海水循环利用仪器设备，利用生物处理方式净化水质，可大幅度减少病菌，彻底解决养殖水质的问题，使该公司养殖的鱼类能够安全健康地过冬，并达到节能环保绿色养殖的效果，预计年投产后可增加产值2000余万元。据悉，该项技术同样适用于其他养殖品种，是企业增效的重要途径，推广利用后，将对文登海水养殖业具有良好的示范带动作用。,山东威海文登：海水循环利用通过验收 将带动水产养殖业提质增效,None,好当家,2
3579,再次提醒： 银行股、券商股、有色股这波确实会有翻番品种，但是翻番数量多涨幅更大一定是小盘股。目前是到了轻指数重个股的极端了。沪深指数后市回落的初期，个股做多效应反而会非常显著。当然，今日是难以出现明显回调了。,要在别人贪婪是恐惧，而在别人恐惧时贪婪！,None,中房地产,0
3580,5.10全跑了拿了快三个月终于解放了赚点利息。持币观望！,5.10全跑了[鼓掌]拿了快三个月终于解放了赚点利息。持币观望！,None,国中水务,1
3581,"EM_StockImg_StartEM_StockImg_End世纪华通(002602)7月28日午间公告，公司于7月25日收到中国证监会《关于核准浙江世纪华通车业股份有限公司向王佶等发行股份购买资产并募集配套资金的批复》，核准公司向王佶发行62,273,361股股份、向汤奇青发行36,326,127股股份、向任向晖发行5,189,446股股份、向邵恒发行79,175,662股股份、向蔡伟青发行4,401,743股股份、向北京天神互动科技有限公司发行9,286,378股股份购买相关资产。核准公司非公开发行不超过54,393,303股新股募集本次发行股份购买资产的配套资金。该批复自下发之日起12个月内有效。(来源:证券时报网)[点击查看原文]",世纪华通重组事项获证监会核准,新闻,世纪华通,2
3582,难道，这是一个收获的季节？,难道，这是一个收获的季节？,,首创股份,1
3583,当前中国股市面临20多年来第四次重大投资机会。自1990年至今，中国股市共出现三次重大投资机会。第一次是1990年12月上证指数95点，到1993年2月的1558点；第二次是1994年7月上证指数325点，到2001年6月的2245点；第三次是2005年6月998点，两年半时间冲高至6124点。物极必反，天道轮回。毫无疑问，当前是中国股票市场第四次重大投资机会的酝酿发展阶段。可以预见，随着大盘的上涨，精选以换股模式并购重组股票、高股息的蓝筹股、股票分级基金、可转换债券等都会给投资者带来非常丰厚的投资回报,A股面临20年来第四次重大投资机会,None,建研集团,2
3584,好股，可以买入,好股，可以买入,None,宝钛股份,1
3585,连续逼空，以主力一贯做空的尿性，你要他做多也是为了更好的做空，风险日益加大，切记切记,时至今日，追高蓝筹股不如拿好江化垃圾股,None,江山化工,1
3586,给你们介绍好股，但不錧怎么说拖就是拖。,陕西西安才是真正的好拖,None,三元股份,2
3587,不可能大涨,大盘大涨它小涨大盘小跌它会大跌,None,键桥通讯,0
3588,山东钢铁还会上涨吗？,山东钢铁还会上涨吗？,None,山东钢铁,2
3589,900,900,None,大连控股,2
3590,会有吗,大家说说有没有加速上涨的可能性,None,山东钢铁,2
3591,指数暴涨，蓝筹起舞，358的机构本身获利不少，今日出逃明显是斩仓行为，为的是去炒作蓝筹。外加机构出货肯定不会考虑成本。别指望青奥行情了，最乐观也就游资炒一把，况且没有游资来敢碰当代系的股票。水太深，小散们要么拿好一年，短期指望青奥行情就88了。,明天涨停原因解析,None,国旅联合,1
3592,主力悄然进场，接下来必定有大动作！,国电南自: 主力悄然进场，接下来必定有大动作！,None,国电南自,1
3593,社保基金买的股就这个垃圾样？还是多个社保机构？水平太高了！,社保基金买的股就这个垃圾样？还是多个社保机构？水平太高了！,None,东睦股份,0
3594,这周高点在6.6最高，低点在5.6  周五收盘在6.00附近。求验证。多的不说。,我预测一下国电,股东,国电南自,2
3595,有灵通人士吗,济青高铁350参入吗,None,山东高速,2
3596,看看美股屡创新高，A股更需知耻后勇，奋起直追啊！,看看美股屡创新高，A股更需知耻后勇，奋起直追啊！,None,宝钢股份,1
3597,(10)关联交易公司已制定了《关联交易制度》、《防范控股股东及关联方占用公司资金制度》，明确了关联交易方及关联交易的认定；制定了关联交易的披露及决策程序、定价原则等。公司按照法律法规的规定，对关联交易进行了审批，部分信息披露存在不及时的情况。,几次增发不通过原因之一,股东,东方金钰,2
3598,ignorant,日照港，港跌停回升幅度小？,None,日照港,2
3599,民营银行经前段时间一顿瞎炒，真正有料的股票刚出台！,突发利好，紧急建仓，如下午涨停，7元才能买到,股东,健康元,1
3600,信不信由你！,过两天公司会有重大事项公告！！！,None,华发股份,2
3601,此庄志在长远，这波会振荡破16元，目标20元！,此庄志在长远，这波会振荡破16元，目标20元！,None,抚顺特钢,1
3602,还有10个交易日后就到公布半年报，不出意外业绩应该在0.6元上下5分波动范围。说实话大股东的所谓混合所有制引进战略投资者最大考虑就是为了解决风神的同业竞争所需资金才出此方案的。拿下股权的也应该是和轮胎有关的大鳄，目前看美国固特异概率非常高！根据目前市场转回抄传统、超跌、低价、低市盈率股票。风神的21周K线已经上穿60周K线，已经步入上升通道。因此总结下半年风神有50-100%的涨幅空间,风神下半年走势,股东,风神股份,1
3603,我换银行股了美罗药业你去死吧,庄家的2014年7月28日妈妈死了,None,美罗药业,0
3604,过19.70元有效站住无条件杀进去，现在也可以买MACD趋势已经形成，怕个球啊,大家赶快买啊，通道已经出来了个人分析自己懂得刷起来,股东,宇通客车,1
3605,你再不拉升，就会错过最好的机会 ！,庄你必看,None,湘电股份,1
3606,我在春天的湖边享受春天湖边他MM的春天,我在春天的湖边享受春天湖边他MM的春天,None,雪人股份,2
3607,3月份一审已经败诉，终审败诉已是板上钉钉。说实话本人也认可败诉，出口限制配额肯定不对，你要保护资源可以关停呀，搞差別对待怎么行，钼价国内外相差百分之五十就是因为出口配额。败诉加大钼矿出口对天成控股是特大利好，短期钼价会与国际结轨，长期欧美国家可能都会加大收储以应对未来中国政策，中国也会从环保和资源保护方面关停一批小矿，对钼进行整合就像稀土那样。钼是不可再生稀有战争金属。乌克兰危机应该是导至欧钼长价的真实原因，必和减产产300吨是导火索。资源稀缺性，中国钼保护以及全球战争威胁都将导至钼价持续上涨。天成公司是贵州唯一钼业整合平台，整合收购几十个钼镍矿，未来将持续受益，股价上涨潜力巨大。,WTO对中国钼出口配额终审将到来，有色掀涨停狂潮,None,天成控股,1
3608,吃些亏处原无害，让他几分有何妨，春天才看杨柳绿，秋风又见菊花黄。,主力在续什么阴谋？？,None,精华制药,2
3609,熊转牛了,熊转牛了,股东,海澜之家,1
3610,,有资金在大肆出逃延长化建,None,延长化建,0
3611,什么是普通股、,什么是普通股、,None,上海电力,2
3612,大家看什么时候摘帽，四条规则都符合了。有哪条还没达到吗？请高手指点一下,根据股票交易规则搞帽时间表,None,*ST合泰,2
3613,什么是涨跌比率？,什么是涨跌比率？,None,上海电力,2
3614,在这个祖国江山一片红的上午，自选股里居然有一抹绿色，美丽可人，仔细一看，我靠，居然是小维！,惊奇发现,None,维尔利,0
3615,电力股全线吃香了！底价+政策+电改+业绩,电力股全线吃香了！底价+政策+电改+业绩,None,上海电力,1
3616,深圳法院网上诉讼服务平台---审判流程公开---社会公众查询---当事人一栏输入：回波。就能查询到！！！案件状态是审理,福瑞诉一体的案子，请在这里查询！,None,福瑞股份,2
3617,国家核电确认有意与中电投重组 2股值得关注,国家核电确认有意与中电投重组 2股值得关注,None,上海电力,1
3618,今天的走势果不出我所料，下午再盘下去吧,庄家快看,None,科达股份,0
3619,国核技与中电投合并方案已上报国资委,国核技与中电投合并方案已上报国资委,None,上海电力,1
3620,A：主力不会给踏空资金低位介入的机会的，大盘会涨个不停的！B：今天就是埋葬多头坟墓的日子！2181点！就是坟头！你认为呢？  A? 还是B?,目前有二种观点，你选择A还是B？,None,安居宝,1
3621,上海电力底部放量二次翻红三次冲击120线大胆加仓!,上海电力底部放量二次翻红三次冲击120线大胆加仓!,None,上海电力,1
3622,"上海钢联是中俄在尼加拉瓜开世界上最大的人工工程人工运河,价值400亿美元工程,全程240公里,","上海钢联是中俄在尼加拉瓜开世界上最大的人工工程人工运河,价值400亿美元工程,全",None,上海钢联,2
3623,德威主要产品用于国家核电，风力，铁路，通讯等,德威主要产品用于国家核电，风力，铁路，通讯等,None,上海电力,2
3624,tnnd，是不是有何利空，深圳指数大涨，他还在托后腿啊,tnnd，是不是有何利空，深圳指数大涨，他还在托后腿啊,股东,天马精化,0
3625,投资者关系平台透露二季度业绩不错！！,投资者关系平台透露二季度业绩不错！！,None,上海电力,1
3626,恨死它了，我要是出来发誓都不碰它了，再也不看一眼。,300304到底有什么好的，垃圾一个。,None,云意电气,0
3627,上海电力建成国内首个110千伏站用电微网系统,上海电力建成国内首个110千伏站用电微网系统,None,上海电力,2
3628,超级垃圾,衰,股东,博彦科技,0
3629,上海电力学院飞Young好声音现场！,上海电力学院飞Young好声音现场！,None,上海电力,2
3630,上海电力 上涨空间出现，今日上涨飙升突破,上海电力 上涨空间出现，今日上涨飙升突破,None,上海电力,1
3631,上海电力学院“首届体育技能大赛”火热开赛,上海电力学院“首届体育技能大赛”火热开赛,股东,上海电力,2
3632,上海电力大阪南港光伏发电项目投入运行,上海电力大阪南港光伏发电项目投入运行,None,上海电力,1
3633,北方高温致用电高峰提前来临 电力股爆发在即(附股) [,北方高温致用电高峰提前来临 电力股爆发在即(附股) [,None,上海电力,1
3634,宝马建立上海世博园电动车示范区,宝马建立上海世博园电动车示范区,None,上海电力,2
3635,据说一家天津的大学将进驻南通高新区，加上通州湾引进北航,据说一家天津的大学将进驻南通高新区，加上通州湾引进北航,None,上海电力,2
3636,这图形，冲高回落走势！,这图形，冲高回落走势！,None,空港股份,0
3637,【上海电力】 别人恐慌时，就是我们赚钱1的时候,上海电力 别人恐慌时，就是我们赚钱1的时候,None,上海电力,1
3638,。。,下午将疯狂出出货,None,益生股份,0
3639,2014年上海电力学院园区团工委、学管会支教活动正式启动,2014年上海电力学院园区团工委、学管会支教活动正式启动,None,上海电力,2
3640,国家电网公司“特高压奖学金”确定的17所高校为：清华、山大、华北电力,国家电网公司“特高压奖学金”确定的17所高校为：清华、山大、华北电力,None,上海电力,2
3641,特聘讲师:李家珉 上海电力学院社会科学部教授,特聘讲师:李家珉 上海电力学院社会科学部教授,None,上海电力,2
3642,国家核电与中电投合并 两股价值凸显,国家核电与中电投合并 两股价值凸显,None,上海电力,1
3643,【上海建超级智能电厂 】昨日国网上海电力公司公告，,上海建超级智能电厂 昨日国网上海电力公司公告，,None,上海电力,2
3644,呵呵,散户们，千万不要接货，这垃圾题材 业绩什么都没，怎炒？,股东,维科精华,0
3645,国家核电与中电投重组方案即将上报,国家核电与中电投重组方案即将上报,None,上海电力,1
3646,下午崩盘,下午崩盘,None,招商银行,0
3647,上海电力三线合并之后要翻6番的请看高端技术图,上海电力三线合并之后要翻6番的请看高端技术图,None,上海电力,1
3648,"资深人士：沪港通将提振A股“脱熊”新快报记者注意到,市场近期对沪港通概念股的关注,已经与4月份沪港通消息刚发布时的短期炒作有天壤之别。如中国平安、中国太保(601601,股吧)等因AH折价率较高的典型的沪港通概念股,彼时仅一日游大涨后,便陷入回调整理,导致整个蓝筹板块纷纷陷入调整,并致大盘从2100点上方向下跌破2000点后才止跌。而从本轮行情来看,沪港通概念股不但已大面积连续多日走强,更是已批量地创出了年内新高。同花顺(300033,股吧)iFinD数据显示,在A股568只沪港通概念股(已剔除*ST京城和*ST仪化)中,多达97只股于上周创出年内新高,占比高达17.08%。上证指数&nbsp;&nbsp;2155.64&nbsp;&nbsp;1.37%&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;有资深市场人士向新快报记者表示,“沪港通可以说是A股历史上最重要的事件之一,更是今年内A股头等重要的大事。一旦开通,困扰A股多年的增量资金不愿入场、估值体系紊乱等问题,都将可能一一得到解决。正是因其意义重大,相关概念股才得到了市场资金的高度关注。因此,即便在经过近期的持续大涨后,A股沪港通概念股有望反复走强。”“由于沪港通概念股是大盘的核心所在,因此该类股的走强,还意味着大盘未来的空间可能不可估量。”该人士指出,“自2011年5月以来,大盘始终处于调整通道中。但截至上周收盘后,大盘收报在2126.61点,距离该调整通道的上轨2132点仅差不到5个点。在沪港通这一A股里程碑级事件的提振下,A股已找到向上突破、摆脱持续多年熊市的重要契机。”（新快报）沪港通或致A股涨20% 短线炒家曝三大获利秘技原来以为操盘手只关注技术，看来这个先入为主的想法是错的。最近，和几位香港财经圈内的朋友交流，发现他们对内地财经动向的把握，比笔者认识的不少内地私募基金经理还要透彻。相对公募，私募对各种政策带来的投资机遇更加敏感。这几位朋友中，有美银美林的前操盘手，年仅三十就在港岛半山买了价值过亿的豪宅，现任一家私募基金的负责人；有旗下基金曾夺得亚太区基金绩效排名第二的一位基金投资总监；还有一位更加厉害，曾夺得香港私募基金收益冠军，师从几位股神。他们提出了不少有趣的观点，为了保证原汁原味，笔者不做修改录之如下。关于A股，他们认为沪港通可能是A股今年最大的机遇。“过去A股一直是一个相对封闭的市场，因此海外市场对其没有什么影响，但是沪港通提供了一个相对灵活的投资渠道，在未来的很短一段时间内，A股的估值有望回升。你看，印度股市今年涨了差不多30%，巴西股市也有20%，而中国股市与年初相比，几乎没有任何涨幅。”“我身边的不少朋友，包括一些研究机构，他们给投资者的报告，都认为A股至少有20%的涨幅，这应该是合理的，仅仅是回归到与其他新兴市场同步的水平。”其中，那位美银美林的前操盘手还透露，他的不少华尔街朋友已向他打听现在投资A股的细节，甚至有计划来香港与他合作。关于投资机遇，他们认为最大的主题可能是内地央企和国企的改革。“最近香港市场上获利空间最大的股票几乎都与国企改革概念有关，一些传统行业的股票被投资者再次关注。进入8月，这样的投资机会将更多。我们基金内部的研究机构已制定了一个股票池，这个股票池会随着市况变化而改动。”关于具体的交易建议，他们认为应该选择那些几乎可以确定的标的。“当沪港通的消息发布后，我旗下的基金第一时间就买入了港交所，迄今已有超过20%的收益，这种大蓝筹是符合我们的投资原则的，我们一般喜欢选择这种相对确定的标的。”“内银股、甚至地产股这类内地基金不感兴趣的股票我们也会考虑，这些行业的估值对我们来说，已到了比较有吸引力的阶段。”接下来，笔者当然不忘向他们讨教一下沪港通如何投资获利，这也是不少读者最感兴趣的话题。他们发现，现在的港股操作手法越来越像A股了。以最近3个月香港投资者最热衷炒作的AH股为例，与2007年港股直通车消息发布后一样，大量内地资金扎堆香港市场，它们首先选择H股折让率较大的股票。今年4月10日之前，折让率最高的AH系列股浙江世宝的H股和A股的折让率高达80%，而现在，已缩小到60%。这些内地资金有两大特点，一是先从折让率最高的股票下手，将交易重心逐渐上移，一般折让率缩小到20%至30%就炒不动了。二是专门选择小盘股，市值在10亿港元至20亿港元之间的AH股是最活跃的，市值再大一点的股票波动性就迅速疲软。这些资金，在介入个股时的时间点也拿捏得很好，例如上个月，当内地部分券商测试系统的消息发布时，资金就炒一把，当投资者看到某些AH股成交量开始上升时，短线买入后的获利空间一般很大。事实上，现在不少资金已在等候即将到来的机会，例如8月底的沪港通全网测试，全网测试前一些细则的出台，都是炒作的触发点。",沪港通将提振A股“脱熊” 短线炒家曝三大获利秘技,股东,招商银行,2
3649,终于见红了！,终于见红了！,None,同仁堂,1
3650,套我九个月，今天终于解套了，出了,套我九个月，今天终于解套了，出了,股东,大有能源,0
3651,现在走，回调买进,现在走，回调买进,None,美尔雅,1
3652,全流通，和过去，是完全两回事情，过去是掏空上市公司，  现在是老板有钱没有钱，看你的上市公司的市值从现在看，078的老板还没有提高到这样的高度，还在沿袭过去的思路否则，078的业绩不会这么差，毛利润可以，为什么利润不可以？？？？？？？？？？？赚钱都跑哪里了？    成本，人员工资，销售费用，谁说的清，谁是谁？,企业要资产话，还是伸手掏空上市公司，大股东需要提高自己能力了,None,澄星股份,2
3653,美克的克星是券商融券,美克的克星是券商融券,None,美克家居,2
3654,上海电网创新高！二季度用电量大增33%！,上海电网创新高！二季度用电量大增33%！,None,上海电力,1
3655,镇江百盛商业城有限公司，恒顺持有50%，由于经营不善，企业亏损，有消息恒顺有意把这50%国有资产出售给华地集团，商厂员工已经罢工好多天，至今领导没有任何答复，罢工期间被员工发现商场老总在员工餐厅包厢用餐，随即员工找出多瓶高端白酒，员工沸腾，质问企业亏损，为何亏损,恒顺醋业旗下子公司领导天天喝茅台,,恒顺醋业,0
3656,全国累计发电量同比增长，装机稳步增长，水电将迎来业绩高,全国累计发电量同比增长，装机稳步增长，水电将迎来业绩高,None,上海电力,1
3657,一路跌到现在，还不赶紧趁势往上拉。拉高出货该能赚大钱吧。哎，一帮胆小的庄家！打上去了，货肯定能出完。,还不赶紧趁势往上拉,None,古越龙山,1
